Description;Standard;GUID;Revision;Description3;Revision6;Code;ShortDescription;Description7;Position
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9662/3_hg2;9662/3 Hodgkin-Sarkom;9662/3 Hodgkin-Sarkom;2304
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9663/3_18V;9663/3 Hodgkin-Lymphom, nodulär-sklerosierender Typ o.n.A.;9663/3 Hodgkin-Lymphom, nodulär-sklerosierender Typ o.n.A.;2305
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9663/3_25J;9663/3 Nodulär-sklerosierendes klassisches Hodgkin-Lymphom o.n.A.;9663/3 Nodulär-sklerosierendes klassisches Hodgkin-Lymphom o.n.A.;2307
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9663/3_Ze7;9663/3 Nodulär-sklerosierender M. Hodgkin o.n.A.;9663/3 Nodulär-sklerosierender M. Hodgkin o.n.A.;2306
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9664/3_4Bp;9664/3 Nodulär-sklerosierendes klassisches Hodgkin-Lymphom, zelluläre Phase;9664/3 Nodulär-sklerosierendes klassisches Hodgkin-Lymphom, zelluläre Phase;2309
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9664/3_K1z;9664/3 Hodgkin-Lymphom, nodulär-sklerosierender Typ, zelluläre Phase;9664/3 Hodgkin-Lymphom, nodulär-sklerosierender Typ, zelluläre Phase;2308
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9665/3_cal;9665/3 Lymphozytenreicher M. Hodgkin, nodulär-sklerosierender Typ;9665/3 Lymphozytenreicher M. Hodgkin, nodulär-sklerosierender Typ;2312
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9665/3_PWQ;9665/3 Hodgkin-Lymphom, nodulär-sklerosierender Typ, Grad I;9665/3 Hodgkin-Lymphom, nodulär-sklerosierender Typ, Grad I;2310
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9665/3_s9P;9665/3 Nodulär-sklerosierendes klassisches Hodgkin-Lymphom, Grad I;9665/3 Nodulär-sklerosierendes klassisches Hodgkin-Lymphom, Grad I;2313
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9665/3_ZVC;9665/3 Gemischtzelliger M. Hodgkin, nodulär-sklerosierender Typ;9665/3 Gemischtzelliger M. Hodgkin, nodulär-sklerosierender Typ;2311
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9667/3_ec2;9667/3 Hodgkin-Lymphom, nodulär-sklerosierender Typ, Grad II;9667/3 Hodgkin-Lymphom, nodulär-sklerosierender Typ, Grad II;2314
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9667/3_pZh;9667/3 M. Hodgkin, nodulär-sklerosierender Typ, synzytiale Variante;9667/3 M. Hodgkin, nodulär-sklerosierender Typ, synzytiale Variante;2316
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9667/3_u93;9667/3 Nodulär-sklerosierendes klassisches Hodgkin-Lymphom, Grad II;9667/3 Nodulär-sklerosierendes klassisches Hodgkin-Lymphom, Grad II;2317
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9667/3_UGC;9667/3 Lymphozytenarmer M. Hodgkin, nodulär-sklerosierender Typ;9667/3 Lymphozytenarmer M. Hodgkin, nodulär-sklerosierender Typ;2315
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9671/3_3EG;9671/3 Lymphoplasmozytoides Lymphom;9671/3 Lymphoplasmozytoides Lymphom;2320
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9671/3_d1b;9671/3 Plasmozytoides Lymphom;9671/3 Plasmozytoides Lymphom;2322
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9671/3_E40;9671/3 Lymphoplasmozytisches Lymphom (siehe 9761/3);9671/3 Lymphoplasmozytisches Lymphom (siehe 9761/3);2318
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9671/3_ely;9671/3 Plasmozytisches Lymphom;9671/3 Plasmozytisches Lymphom;2321
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9671/3_NXj;9671/3 Immunozytom;9671/3 Immunozytom;2319
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9673/1_jqF;9673/1 In situ Mantelzell-Neoplasie;9673/1 In situ Mantelzell-Neoplasie;2323
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9673/1_wxR;9673/1 In situ Mantelzell-Lymphom;9673/1 In situ Mantelzell-Lymphom;2324
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9673/3_+uT;9673/3 Maligne lymphomatöse Polypose;9673/3 Maligne lymphomatöse Polypose;2327
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9673/3_E2x;9673/3 Lymphozytisches mittelgradig differenziertes diffuses Lymphom;9673/3 Lymphozytisches mittelgradig differenziertes diffuses Lymphom;2326
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9673/3_hYG;9673/3 Mantelzonen-Lymphom;9673/3 Mantelzonen-Lymphom;2328
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9673/3_Juz;9673/3 Zentrozytisches Lymphom;9673/3 Zentrozytisches Lymphom;2329
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9673/3_liE;9673/3 Mantelzell-Lymphom (Hinw.: Einschließlich aller Varianten (blastisch, pleomorph, kleinzellig));9673/3 Mantelzell-Lymphom (Hinw.: Einschließlich aller Varianten (blastisch, pleomorph, kleinzellig));2325
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9675/3_04M;9675/3 Zentroblastisch-zentrozytisches Lymphom o.n.A.;9675/3 Zentroblastisch-zentrozytisches Lymphom o.n.A.;2334
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9675/3_5WA;9675/3 Zentroblastisch-zentrozytisches diffuses Lymphom;9675/3 Zentroblastisch-zentrozytisches diffuses Lymphom;2333
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9675/3_j8B;9675/3 Gemischt klein- und großzelliges diffuses Lymphom (siehe 9690/3);9675/3 Gemischt klein- und großzelliges diffuses Lymphom (siehe 9690/3);2330
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9675/3_jU3;9675/3 Lymphozytisch-histiozytisches diffuses Lymphom;9675/3 Lymphozytisch-histiozytisches diffuses Lymphom;2332
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9675/3_JYC;9675/3 Diffuses Lymphom vom Mischzelltyp;9675/3 Diffuses Lymphom vom Mischzelltyp;2331
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9678/3_wlO;9678/3 Primary effusion lymphoma;9678/3 Primary effusion lymphoma;2335
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9679/3_jMZ;9679/3 Primär mediastinales großzelliges B-Zell-Lymphom [C38.3];9679/3 Primär mediastinales großzelliges B-Zell-Lymphom [C38.3];2336
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9679/3_LKH;9679/3 Thymisches großzelliges B-Zell-Lymphom [C37.9];9679/3 Thymisches großzelliges B-Zell-Lymphom [C37.9];2337
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/1_nh7;9680/1 EBV-positives mukokutanes Ulkus;9680/1 EBV-positives mukokutanes Ulkus;2338
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_0DA;9680/3 Großzelliges B-Zell-Lymphom o.n.A.;9680/3 Großzelliges B-Zell-Lymphom o.n.A.;2349
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_198;9680/3 Intravaskuläres großzelliges B-Zell-Lymphom;9680/3 Intravaskuläres großzelliges B-Zell-Lymphom;2358
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_5md;9680/3 Großzelliges B-Zell-Lymphom, T-Zell-reiche Variante;9680/3 Großzelliges B-Zell-Lymphom, T-Zell-reiche Variante;2350
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_6pC;9680/3 B-Zell-Lymphom, nicht klassifizierbar, mit Eigenschaften zwischen denen eines diffus großzelligen B-Zell-Lymphoms und eines Burkitt-Lymphoms;9680/3 B-Zell-Lymphom, nicht klassifizierbar, mit Eigenschaften zwischen denen eines diffus großzelligen B-Zell-Lymphoms und eines Burkitt-Lymphoms;2341
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_ABC;9680/3 Diffuses großzelliges B-Zell-Lymphom mit chronischer Entzündung;9680/3 Diffuses großzelliges B-Zell-Lymphom mit chronischer Entzündung;2342
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_DNU;9680/3 Primäres diffuses großzelliges B-Zell-Lymphom des ZNS [C70.-] [C71.-] [C72.-];9680/3 Primäres diffuses großzelliges B-Zell-Lymphom des ZNS [C70.-] [C71.-] [C72.-];2363
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_E9P;9680/3 Großzelliges Lymphom vom gekerbtkernigen und nichtgekerbtkernigen Typ;9680/3 Großzelliges Lymphom vom gekerbtkernigen und nichtgekerbtkernigen Typ;2354
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_G8d;9680/3 Nichtgekerbtkerniges Lymphom o.n.A.;9680/3 Nichtgekerbtkerniges Lymphom o.n.A.;2362
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_h07;9680/3 EBV-positives diffuses großzelliges B-Zell-Lymphom des älteren Menschen;9680/3 EBV-positives diffuses großzelliges B-Zell-Lymphom des älteren Menschen;2346
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_Ir+;9680/3 Histiozytäres Lymphom o.n.A.;9680/3 Histiozytäres Lymphom o.n.A.;2355
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_iUs;9680/3 Hochmaligne B-Zelllymphome mit MYC und BCL2 und/oder BCL6 Rearrangements (HGBL);9680/3 Hochmaligne B-Zelllymphome mit MYC und BCL2 und/oder BCL6 Rearrangements (HGBL);2357
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_iw8;9680/3 Histiozytisches diffuses Lymphom;9680/3 Histiozytisches diffuses Lymphom;2356
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_JLh;9680/3 Nichtgekerbtkerniges diffuses Lymphom o.n.A.;9680/3 Nichtgekerbtkerniges diffuses Lymphom o.n.A.;2360
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_nwc;9680/3 Großzelliges diffuses B-Zell-Lymphom vom zentroblastischen Typ o.n.A.;9680/3 Großzelliges diffuses B-Zell-Lymphom vom zentroblastischen Typ o.n.A.;2352
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_O+J;9680/3 Großzelliges Lymphom o.n.A.;9680/3 Großzelliges Lymphom o.n.A.;2353
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_ofI;9680/3 Vitreoretinales Lymphom [C69.-];9680/3 Vitreoretinales Lymphom [C69.-];2365
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_PvE;9680/3 Anaplastisches großzelliges B-Zell-Lymphom;9680/3 Anaplastisches großzelliges B-Zell-Lymphom;2340
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_PxE;9680/3 Primäres kutanes diffuses großzelliges B-Zell-Lymphom des Beines [C44.7];9680/3 Primäres kutanes diffuses großzelliges B-Zell-Lymphom des Beines [C44.7];2364
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_QwN;9680/3 Gekerbtkerniges großzelliges Lymphom o.n.A.;9680/3 Gekerbtkerniges großzelliges Lymphom o.n.A.;2348
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_r3U;9680/3 Diffuses großzelliges B-Zell-Lymphom, aktivierter B-Zell-Subtyp;9680/3 Diffuses großzelliges B-Zell-Lymphom, aktivierter B-Zell-Subtyp;2343
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_RhV;9680/3 Nichtgekerbtkerniges diffuses großzelliges Lymphom o.n.A.;9680/3 Nichtgekerbtkerniges diffuses großzelliges Lymphom o.n.A.;2359
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_S7p;9680/3 Gekerbtkerniges diffuses großzelliges Lymphom;9680/3 Gekerbtkerniges diffuses großzelliges Lymphom;2347
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_scM;9680/3 Diffuses großzelliges Lymphom o.n.A.;9680/3 Diffuses großzelliges Lymphom o.n.A.;2345
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_UPW;9680/3 Großzelliges diffuses B-Zell-Lymphom o.n.A.;9680/3 Großzelliges diffuses B-Zell-Lymphom o.n.A.;2351
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_uU2;9680/3 Nichtgekerbtkerniges großzelliges Lymphom o.n.A.;9680/3 Nichtgekerbtkerniges großzelliges Lymphom o.n.A.;2361
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_veu;9680/3 Diffuses großzelliges B-Zell-Lymphom o.n.A.;9680/3 Diffuses großzelliges B-Zell-Lymphom o.n.A.;2339
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_WQ9;9680/3 Zentroblastisches diffuses Lymphom;9680/3 Zentroblastisches diffuses Lymphom;2366
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_YOJ;9680/3 Zentroblastisches Lymphom o.n.A.;9680/3 Zentroblastisches Lymphom o.n.A.;2367
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9680/3_Zq7;9680/3 Diffuses großzelliges B-Zell-Lymphom, Keimzentrum-B-Zell-Subtyp;9680/3 Diffuses großzelliges B-Zell-Lymphom, Keimzentrum-B-Zell-Subtyp;2344
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9684/3_6lh;9684/3 Immunoblastisches Sarkom;9684/3 Immunoblastisches Sarkom;2371
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9684/3_Jn3;9684/3 Großzelliges diffuses B-Zell-Lymphom, immunoblastische Variante o.n.A.;9684/3 Großzelliges diffuses B-Zell-Lymphom, immunoblastische Variante o.n.A.;2368
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9684/3_kFM;9684/3 Immunoblastisches Lymphom o.n.A.;9684/3 Immunoblastisches Lymphom o.n.A.;2370
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9684/3_xxS;9684/3 Großzelliges immunoblastisches Lymphom;9684/3 Großzelliges immunoblastisches Lymphom;2369
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_2XA;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, Burkitt-Zell-Leukämie;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, Burkitt-Zell-Leukämie;2378
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_4S6;9687/3 Burkitt-Tumor;9687/3 Burkitt-Tumor;2381
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_5CG;9687/3 B-Zell-Lymphom, Burkitt-ähnlich;9687/3 B-Zell-Lymphom, Burkitt-ähnlich;2373
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_7Gz;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, Akute Leukämie vom Burkitt-Typ;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, Akute Leukämie vom Burkitt-Typ;2374
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_9uT;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, B-ALL;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, B-ALL;2377
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_JLa;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, Akute reifzellige lymphoblastische B-Zell-Leukämie;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, Akute reifzellige lymphoblastische B-Zell-Leukämie;2375
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_LzX;9687/3 Burkitt-Lymphom o.n.A. (Hinw.: Einschließlich aller Varianten);9687/3 Burkitt-Lymphom o.n.A. (Hinw.: Einschließlich aller Varianten);2372
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_oD7;9687/3 Undifferenziertes malignes Lymphom vom Burkitt-Typ;9687/3 Undifferenziertes malignes Lymphom vom Burkitt-Typ;2383
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_WEi;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, FAB L3;9687/3 Burkitt-ähnliches Lymphom mit 11q-Aberration, FAB L3;2379
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_X2w;9687/3 Kleinzelliges nichtgekerbtkerniges malignes Lymphom vom Burkitt-Typ;9687/3 Kleinzelliges nichtgekerbtkerniges malignes Lymphom vom Burkitt-Typ;2382
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9687/3_YOc;9687/3 Burkitt-ähnliches Lymphom o.n.A.;9687/3 Burkitt-ähnliches Lymphom o.n.A.;2380
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9688/3_104;9688/3 T-Zell-reiches großzelliges B-Zell-Lymphom;9688/3 T-Zell-reiches großzelliges B-Zell-Lymphom;2386
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9688/3_zAj;9688/3 Histiozytenreiches großzelliges B-Zell-Lymphom;9688/3 Histiozytenreiches großzelliges B-Zell-Lymphom;2385
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9688/3_zPF;9688/3 T-Zell-reiches/histiozytenreiches großzelliges B-Zell-Lymphom;9688/3 T-Zell-reiches/histiozytenreiches großzelliges B-Zell-Lymphom;2384
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9689/3_89W;9689/3 Marginalzonen-Lymphom der Milz o.n.A. [C42.2];9689/3 Marginalzonen-Lymphom der Milz o.n.A. [C42.2];2389
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9689/3_Adr;9689/3 Lymphom der Milz mit villösen Lymphozyten [C42.2];9689/3 Lymphom der Milz mit villösen Lymphozyten [C42.2];2388
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9689/3_zVj;9689/3 Marginalzonen-B-Zell-Lymphom der Milz [C42.2];9689/3 Marginalzonen-B-Zell-Lymphom der Milz [C42.2];2387
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9690/3_3H1;9690/3 Noduläres Lymphom o.n.A.;9690/3 Noduläres Lymphom o.n.A.;2396
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9690/3_GXc;9690/3 Lymphozytisches noduläres Lymphom o.n.A.;9690/3 Lymphozytisches noduläres Lymphom o.n.A.;2395
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9690/3_ksz;9690/3 Follikuläres Lymphom o.n.A. (siehe 9675/3);9690/3 Follikuläres Lymphom o.n.A. (siehe 9675/3);2390
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9690/3_nfI;9690/3 Follikelzentrums-Lymphom o.n.A.;9690/3 Follikelzentrums-Lymphom o.n.A.;2391
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9690/3_oni;9690/3 Follikuläres Lymphom, pädiatrischer Typ;9690/3 Follikuläres Lymphom, pädiatrischer Typ;2393
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;9690/3_Qn+;9690/3 Follikuläres malignes Lymphom o.n.A.;9690/3 Follikuläres malignes Lymphom o.n.A.;2394
