Description;Standard;GUID;Revision;Description3;Revision6;Code;ShortDescription;Description7;Position
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C60.0 _WUM;C60.0 Vorhaut;C60.0 Vorhaut;1912
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C60.1 _ugZ;C60.1 Glans penis;C60.1 Glans penis;1914
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C60.2 _0/J;C60.2 Penisschaft;C60.2 Penisschaft;1916
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C60.2 _Ai7;C60.2 Corpus cavernosum;C60.2 Corpus cavernosum;1918
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C60.2 _k4Y;C60.2 Schwellkörper des Penis;C60.2 Schwellkörper des Penis;1919
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C60.8 _2QM;C60.8 Penis, mehrere Teilbereiche überlappend;C60.8 Penis, mehrere Teilbereiche überlappend;1922
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C60.9 _Adj;C60.9 Penis o.n.A.;C60.9 Penis o.n.A.;1924
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C61 Pr_VWO;C61 Prostata;C61 Prostata;1926
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C61.9 _5AE;C61.9 Prostata;C61.9 Prostata;1891
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C61.9 _fNX;C61.9 Prostata o.n.A.;C61.9 Prostata o.n.A.;1929
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C62 Testis;C62 Testis;C62 Testis;1931
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C62.0 _qva;C62.0 Hodenhochstand;C62.0 Hodenhochstand;1936
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C62.0 _Rs0;C62.0 Dystoper Hoden;C62.0 Dystoper Hoden;1935
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C62.0 _Wg+;C62.0 Kryptorchider Hoden;C62.0 Kryptorchider Hoden;1933
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C62.1 _mW1;C62.1 Deszendierter Hoden;C62.1 Deszendierter Hoden;1939
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C62.1 _ujT;C62.1 Hoden im Skrotum;C62.1 Hoden im Skrotum;1941
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C62.9 _98l;C62.9 Hoden o.n.A.;C62.9 Hoden o.n.A.;1945
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C62.9 _Rlk;C62.9 Testis o.n.A.;C62.9 Testis o.n.A.;1943
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63 So_8nO;C63 Sonstige und nicht näher bezeichnete Teile der männlichen Geschlechtsorgane;C63 Sonstige und nicht näher bezeichnete Teile der männlichen Geschlechtsorgane;1947
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.0 _0dN;C63.0 Nebenhoden;C63.0 Nebenhoden;1949
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.1 _7FL;C63.1 Ductus deferens;C63.1 Ductus deferens;1953
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.1 _Vdj;C63.1 Samenstrang;C63.1 Samenstrang;1951
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.2 _5es;C63.2 Skrotalhaut;C63.2 Skrotalhaut;1957
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.2 _9MC;C63.2 Skrotum o.n.A.;C63.2 Skrotum o.n.A.;1955
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.7 _kPn;C63.7 Vesicula seminalis;C63.7 Vesicula seminalis;1963
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.7 _kWv;C63.7 Tunica vaginalis;C63.7 Tunica vaginalis;1962
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.7 _ysJ;C63.7 Sonstige näher bezeichnete Teile der männlichen Geschlechtsorgane;C63.7 Sonstige näher bezeichnete Teile der männlichen Geschlechtsorgane;1959
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.8 _gik;C63.8 Männliche Geschlechtsorgane, mehrere Bereiche überlappend;C63.8 Männliche Geschlechtsorgane, mehrere Bereiche überlappend;1966
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.9 _5aG;C63.9 Männliche Geschlechtsorgane o.n.A.;C63.9 Männliche Geschlechtsorgane o.n.A.;1968
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.9 _k7S;C63.9 Männlicher Urogenitaltrakt;C63.9 Männlicher Urogenitaltrakt;1970
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C63.9 _kNx;C63.9 Männliches Genitale;C63.9 Männliches Genitale;1971
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C64 Niere;C64 Niere;C64 Niere;1974
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C64.9 _0+O;C64.9 Renal o.n.A.;C64.9 Renal o.n.A.;1979
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C64.9 _1jn;C64.9 Niere o.n.A.;C64.9 Niere o.n.A.;1976
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C64.9 _g4M;C64.9 Nierenparenchym;C64.9 Nierenparenchym;1978
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C65 Ni_mNA;C65 Nierenbecken;C65 Nierenbecken;1982
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C65.9 _CYd;C65.9 Nierenkelche;C65.9 Nierenkelche;1987
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C65.9 _e26;C65.9 Pelvis renalis;C65.9 Pelvis renalis;1988
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C65.9 _Orr;C65.9 Nierenbecken;C65.9 Nierenbecken;1984
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C65.9 _r4c;C65.9 Ureterabgang;C65.9 Ureterabgang;1989
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C65.9 _zWK;C65.9 Nierenkelch;C65.9 Nierenkelch;1986
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C66 Ureter;C66 Ureter;C66 Ureter;1994
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C66.9 _OGq;C66.9 Ureter;C66.9 Ureter;1996
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67 Ha_Vo9;C67 Harnblase;C67 Harnblase;1997
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.0 _cAW;C67.0 Trigonum vesicae;C67.0 Trigonum vesicae;1999
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.1 _G+G;C67.1 Blasendach;C67.1 Blasendach;2001
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.2 _v70;C67.2 Laterale Harnblasenwand;C67.2 Laterale Harnblasenwand;2003
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.3 _1OF;C67.3 Vordere Harnblasenwand;C67.3 Vordere Harnblasenwand;2005
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.4 _tqa;C67.4 Hintere Harnblasenwand;C67.4 Hintere Harnblasenwand;2007
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.5 _9m+;C67.5 Harnröhrenöffnung;C67.5 Harnröhrenöffnung;2011
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.5 _jmH;C67.5 Harnblasenhals;C67.5 Harnblasenhals;2009
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.6 _+TX;C67.6 Ostium ureteris;C67.6 Ostium ureteris;2013
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.7 _ilV;C67.7 Urachus;C67.7 Urachus;2015
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.8 _O3J;C67.8 Harnblase, mehrere Teilbereiche überlappend;C67.8 Harnblase, mehrere Teilbereiche überlappend;2017
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.9 _mV7;C67.9 Harnblase o.n.A.;C67.9 Harnblase o.n.A.;2022
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.9 _Zan;C67.9 Blase o.n.A.;C67.9 Blase o.n.A.;2019
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C67.9 _ZjY;C67.9 Blasenwand o.n.A.;C67.9 Blasenwand o.n.A.;2021
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C68 So_6v6;C68 Sonstige und nicht näher bezeichnete Teile des Harntraktes;C68 Sonstige und nicht näher bezeichnete Teile des Harntraktes;2025
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C68.0 _Mkz;C68.0 Glandula urethralis;C68.0 Glandula urethralis;2030
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C68.0 _P7v;C68.0 Cowper-Drüsen;C68.0 Cowper-Drüsen;2029
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C68.0 _sjm;C68.0 Utriculus prostaticus;C68.0 Utriculus prostaticus;2031
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C68.0 _z/F;C68.0 Urethra;C68.0 Urethra;2027
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C68.1 _bO1;C68.1 Paraurethrale Drüse;C68.1 Paraurethrale Drüse;2036
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C68.8 _SDJ;C68.8 Harntrakt, mehrere Bereiche überlappend;C68.8 Harntrakt, mehrere Bereiche überlappend;2038
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C68.9 _tOr;C68.9 Harntrakt o.n.A.;C68.9 Harntrakt o.n.A.;2040
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69 Au_HCk;C69 Auge und Augenanhangsgebilde;C69 Auge und Augenanhangsgebilde;2042
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.0 _49N;C69.0 Konjunktiva;C69.0 Konjunktiva;2044
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.0 _xA0;C69.0 Bindehaut;C69.0 Bindehaut;2046
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.1 _m5K;C69.1 Limbus corneae;C69.1 Limbus corneae;2050
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.1 _pae;C69.1 Kornea o.n.A.;C69.1 Kornea o.n.A.;2048
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.2 _0r0;C69.2 Netzhaut;C69.2 Netzhaut;2054
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.2 _QRU;C69.2 Retina;C69.2 Retina;2052
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.3 _FjM;C69.3 Chorioidea;C69.3 Chorioidea;2056
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.4 _0gK;C69.4 Bulbus oculi;C69.4 Bulbus oculi;2058
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.4 _9fr;C69.4 Augapfel;C69.4 Augapfel;2060
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.4 _AKR;C69.4 Intraokulär;C69.4 Intraokulär;2062
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.4 _cdw;C69.4 Sklera;C69.4 Sklera;2064
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.4 _Fb8;C69.4 Augenlinse;C69.4 Augenlinse;2061
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.4 _OBK;C69.4 Ziliarkörper;C69.4 Ziliarkörper;2066
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.4 Iris;C69.4 Iris;C69.4 Iris;2063
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.4 Uvea;C69.4 Uvea;C69.4 Uvea;2065
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.5 _3GF;C69.5 Tränendrüse;C69.5 Tränendrüse;2073
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.5 _nYV;C69.5 Tränensack;C69.5 Tränensack;2077
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.5 _qG8;C69.5 Ductus lacrimalis o.n.A., Ductus nasolacrimalis;C69.5 Ductus lacrimalis o.n.A., Ductus nasolacrimalis;2075
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.5 _zsF;C69.5 Tränen-Nasen-Gang;C69.5 Tränen-Nasen-Gang;2076
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.6 _2Bx;C69.6 Orbita o.n.A.;C69.6 Orbita o.n.A.;2081
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.6 _Htj;C69.6 Periphere Nerven der Orbita;C69.6 Periphere Nerven der Orbita;2086
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.6 _LGh;C69.6 Autonomes Nervensystem der Orbita;C69.6 Autonomes Nervensystem der Orbita;2084
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.6 _OFe;C69.6 Äußere Augenmuskeln;C69.6 Äußere Augenmuskeln;2083
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.6 _OlU;C69.6 Bindegewebe der Orbita;C69.6 Bindegewebe der Orbita;2085
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.6 _RP/;C69.6 Retrobulbäres Gewebe;C69.6 Retrobulbäres Gewebe;2087
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.6 _SNm;C69.6 Weichteilgewebe der Orbita;C69.6 Weichteilgewebe der Orbita;2088
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.8 _cla;C69.8 Auge und Augenanhangsgebilde, mehrere Teilbereiche überlappend;C69.8 Auge und Augenanhangsgebilde, mehrere Teilbereiche überlappend;2095
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C69.9 _uAI;C69.9 Auge o.n.A.;C69.9 Auge o.n.A.;2097
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70 Me_pBt;C70 Meningen;C70 Meningen;2099
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.0 _1Lm;C70.0 Hirnhäute;C70.0 Hirnhäute;2101
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.0 _1rw;C70.0 Falx cerebelli;C70.0 Falx cerebelli;2105
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.0 _h1b;C70.0 Arachnoidea encephali;C70.0 Arachnoidea encephali;2103
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.0 _hhz;C70.0 Pia mater encephali;C70.0 Pia mater encephali;2108
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.0 _q5s;C70.0 Dura mater encephali;C70.0 Dura mater encephali;2104
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.0 _r8J;C70.0 Tentorium cerebelli, Tentorium o.n.A.;C70.0 Tentorium cerebelli, Tentorium o.n.A.;2109
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.0 _sSZ;C70.0 Falx o.n.A.;C70.0 Falx o.n.A.;2107
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.0 _uMk;C70.0 Falx cerebri;C70.0 Falx cerebri;2106
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.1 _mGq;C70.1 Dura mater spinalis;C70.1 Dura mater spinalis;2120
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.1 _ovf;C70.1 Rückenmarkhäute;C70.1 Rückenmarkhäute;2117
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.1 _P0t;C70.1 Arachnoidea spinalis;C70.1 Arachnoidea spinalis;2119
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.1 _T0Q;C70.1 Pia mater spinalis;C70.1 Pia mater spinalis;2121
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.9 _2N0;C70.9 Pia mater o.n.A.;C70.9 Pia mater o.n.A.;2130
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.9 _ele;C70.9 Dura mater o.n.A.;C70.9 Dura mater o.n.A.;2128
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.9 _g4E;C70.9 Arachnoidea o.n.A.;C70.9 Arachnoidea o.n.A.;2127
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.9 _wYj;C70.9 Meningen o.n.A.;C70.9 Meningen o.n.A.;2125
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C70.9 _Y5x;C70.9 Dura o.n.A.;C70.9 Dura o.n.A.;2129
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C71 Gehirn;C71 Gehirn;C71 Gehirn;2135
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C71.0 _1pA;C71.0 Basalganglien;C71.0 Basalganglien;2139
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C71.0 _5jm;C71.0 Operculum;C71.0 Operculum;2149
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C71.0 _6ka;C71.0 Corpus striatum;C71.0 Corpus striatum;2141
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C71.0 _9UQ;C71.0 Insel;C71.0 Insel;2148
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C71.0 _bn1;C71.0 Capsula interna;C71.0 Capsula interna;2140
ICD-O-3 topology codes;SIMPLE;d57ca376-12f2-408c-86ba-20199ee5ff79;19;ICD-O-3 Topologie 2019 (Revision 2);4;C71.0 _D8g;C71.0 Pallium;C71.0 Pallium;2150
